,image,pat,kurt0,skew0,zerod0,RMS0,MaxF0,SumEnergy0,BandEnergy01,BandEnergy02,BandEnergy03,BandEnergy04,BandEnergy05,Mobility0,Complexity0,kurt1,skew1,zerod1,RMS1,MaxF1,SumEnergy1,BandEnergy11,BandEnergy12,BandEnergy13,BandEnergy14,BandEnergy15,Mobility1,Complexity1,kurt2,skew2,zerod2,RMS2,MaxF2,SumEnergy2,BandEnergy21,BandEnergy22,BandEnergy23,BandEnergy24,BandEnergy25,Mobility2,Complexity2,kurt3,skew3,zerod3,RMS3,MaxF3,SumEnergy3,BandEnergy31,BandEnergy32,BandEnergy33,BandEnergy34,BandEnergy35,Mobility3,Complexity3,kurt4,skew4,zerod4,RMS4,MaxF4,SumEnergy4,BandEnergy41,BandEnergy42,BandEnergy43,BandEnergy44,BandEnergy45,Mobility4,Complexity4,kurt5,skew5,zerod5,RMS5,MaxF5,SumEnergy5,BandEnergy51,BandEnergy52,BandEnergy53,BandEnergy54,BandEnergy55,Mobility5,Complexity5,kurt6,skew6,zerod6,RMS6,MaxF6,SumEnergy6,BandEnergy61,BandEnergy62,BandEnergy63,BandEnergy64,BandEnergy65,Mobility6,Complexity6,kurt7,skew7,zerod7,RMS7,MaxF7,SumEnergy7,BandEnergy71,BandEnergy72,BandEnergy73,BandEnergy74,BandEnergy75,Mobility7,Complexity7,kurt8,skew8,zerod8,RMS8,MaxF8,SumEnergy8,BandEnergy81,BandEnergy82,BandEnergy83,BandEnergy84,BandEnergy85,Mobility8,Complexity8,kurt9,skew9,zerod9,RMS9,MaxF9,SumEnergy9,BandEnergy91,BandEnergy92,BandEnergy93,BandEnergy94,BandEnergy95,Mobility9,Complexity9,kurt10,skew10,zerod10,RMS10,MaxF10,SumEnergy10,BandEnergy101,BandEnergy102,BandEnergy103,BandEnergy104,BandEnergy105,Mobility10,Complexity10,kurt11,skew11,zerod11,RMS11,MaxF11,SumEnergy11,BandEnergy111,BandEnergy112,BandEnergy113,BandEnergy114,BandEnergy115,Mobility11,Complexity11,kurt12,skew12,zerod12,RMS12,MaxF12,SumEnergy12,BandEnergy121,BandEnergy122,BandEnergy123,BandEnergy124,BandEnergy125,Mobility12,Complexity12,kurt13,skew13,zerod13,RMS13,MaxF13,SumEnergy13,BandEnergy131,BandEnergy132,BandEnergy133,BandEnergy134,BandEnergy135,Mobility13,Complexity13,kurt14,skew14,zerod14,RMS14,MaxF14,SumEnergy14,BandEnergy141,BandEnergy142,BandEnergy143,BandEnergy144,BandEnergy145,Mobility14,Complexity14,kurt15,skew15,zerod15,RMS15,MaxF15,SumEnergy15,BandEnergy151,BandEnergy152,BandEnergy153,BandEnergy154,BandEnergy155,Mobility15,Complexity15
30,Pat2Train_2_0.mat,2,5.963144405,-0.665918629,22551,0.987515706,25,2.451297642,0.399353699,0.287367666,0.173812621,0.135580932,0.003467514,0.56939127,1.971123034,10.69011763,-0.949068424,24186,0.980850914,3,2.966109414,0.443011157,0.17453771,0.171037123,0.205352509,0.005440237,0.705302509,1.77619357,5.1601752,-0.218766747,24261,0.978189186,3,2.772592139,0.275781578,0.158827075,0.27896807,0.276232451,0.009174119,0.793724968,1.58917401,7.35220181,-0.541932671,24972,0.969039489,32,2.978673537,0.209999973,0.150262768,0.259989055,0.363055493,0.014926409,0.923296674,1.437549745,3.722068569,-0.281455718,24194,0.969918749,7,3.002000628,0.462022058,0.288911351,0.111394049,0.127681587,0.009200302,0.629622779,2.02465969,4.462275429,-0.234803956,25520,0.961827907,4,2.920421478,0.417727279,0.27887741,0.119857566,0.166953943,0.015029957,0.711028916,1.925078802,3.04488271,-0.106993255,24932,0.954296123,3,2.768206087,0.36745545,0.306987331,0.147372559,0.161483376,0.015173842,0.694415504,1.910703371,4.018029621,0.157345383,24346,0.968746212,16,2.960674807,0.27419824,0.442246987,0.119129238,0.15250433,0.010790914,0.68000779,1.868052652,10.85649427,-0.229406597,24052,0.981333803,7,2.943548579,0.498316743,0.198440417,0.112937487,0.184070844,0.005570077,0.656456945,1.91553208,4.050012101,-0.625314328,24341,0.981828535,5,3.023253948,0.307101252,0.251678384,0.166162429,0.266792844,0.007465981,0.773525793,1.619955384,4.183799163,-0.533955272,24635,0.967471771,30,2.923696473,0.216170963,0.182453261,0.261730257,0.327719686,0.010671044,0.860983344,1.468719562,4.83471875,-0.672121155,24358,0.976157347,33,2.981207293,0.203617907,0.15240556,0.292218626,0.339651419,0.010937318,0.889106501,1.426473227,2.292677216,0.155508941,26326,0.953335115,3,2.762211487,0.262507088,0.119439689,0.142945693,0.451657354,0.020944069,0.953945574,1.450260272,3.995452283,-0.36224885,25396,0.9742157,45,2.947620456,0.150758282,0.100384869,0.175441814,0.557823793,0.013906533,1.015806678,1.291759296,2.250158819,-0.150178321,25844,0.956612012,4,2.859425864,0.215547535,0.128142596,0.155485327,0.479678731,0.018994055,0.990634836,1.381729762,6.509744734,-0.532534513,26594,0.966019842,2,2.834476603,0.202660987,0.102348735,0.131684366,0.538676968,0.021954174,1.018970153,1.359794401
31,Pat2Train_3_0.mat,2,6.123281149,-0.671751847,21784,0.984417783,24,2.447579556,0.353722077,0.263623191,0.202394447,0.175110523,0.004594997,0.618860085,1.893570682,9.037469384,-0.840009481,22816,0.978233791,4,2.946867695,0.411865043,0.177853555,0.188849012,0.214994037,0.005822193,0.727244233,1.726453291,5.819639335,-0.312609146,23095,0.97782045,30,2.810066089,0.242591179,0.156829997,0.315079083,0.274878981,0.00950576,0.812620407,1.555733973,6.157305302,-0.567041305,23950,0.965770147,35,2.929700695,0.205796179,0.149660971,0.251622998,0.376504084,0.014708598,0.937249519,1.423709012,2.12017549,-0.092163071,23244,0.96620574,6,2.974775829,0.44726812,0.279677343,0.115523303,0.145063017,0.011334271,0.660922171,1.984719252,3.608114558,-0.255274411,24401,0.962882134,4,2.915034971,0.420875295,0.259048848,0.131372626,0.171642652,0.015409499,0.718980618,1.903540268,3.471927599,-0.154980287,23787,0.954290756,4,2.828709681,0.346869319,0.303703142,0.161980412,0.17227285,0.013684607,0.716225423,1.844853514,3.249483056,0.065185982,22892,0.96898525,16,2.970944425,0.259673762,0.443303052,0.118130918,0.167874992,0.009986941,0.691506283,1.837033922,7.408757185,-0.02193319,22997,0.976883791,7,3.008279735,0.482172449,0.18490471,0.125113524,0.200353051,0.00664842,0.690914479,1.852072307,3.55984271,-0.495851913,23409,0.979870564,6,3.055786801,0.358470334,0.198902409,0.160302668,0.27302503,0.008363958,0.780492178,1.635996367,3.227309606,-0.458960612,23504,0.961665234,3,2.929466834,0.23562384,0.179332892,0.238086878,0.334034633,0.011565043,0.869064025,1.479087462,4.319027385,-0.605230628,23441,0.973811085,33,2.963919035,0.208437198,0.148034985,0.279132846,0.351377672,0.011633752,0.902714945,1.429021939,1.629998512,0.03790312,25029,0.956001374,3,2.778569431,0.231392146,0.111512164,0.151455392,0.484504864,0.019051893,0.971280144,1.406946065,2.790297736,-0.396443719,23960,0.974863308,44,3.01262518,0.118052293,0.089852218,0.184083501,0.591873601,0.014264011,1.039970782,1.256302244,1.509911754,-0.142009589,24713,0.954657376,42,2.879459915,0.183055817,0.1245616,0.166787446,0.50303301,0.020249601,1.010317483,1.350088754,3.991717869,-0.208651248,25865,0.962660007,2,2.816571894,0.198339554,0.108996576,0.135862151,0.530559943,0.02374601,1.026817733,1.361639122
32,Pat2Train_4_0.mat,2,2.730894714,-0.374990697,19309,0.986124108,24,2.498754572,0.348968585,0.309297103,0.179241117,0.15812934,0.003924446,0.600708915,1.896535631,6.819652326,-0.788903422,21163,0.978773018,4,2.994497694,0.411127808,0.188982596,0.189688987,0.20404389,0.005571611,0.717465144,1.737390676,4.188235112,-0.119214695,21393,0.979981028,30,2.80363348,0.243116946,0.16727857,0.304359377,0.275649365,0.008595565,0.801473089,1.56442585,3.434191596,-0.232911845,22433,0.96623397,3,2.96457366,0.23556503,0.165072551,0.238359721,0.346284112,0.013184309,0.897771102,1.479677964,1.468533771,-0.163325135,22511,0.96269406,6,2.94022719,0.466090176,0.281259064,0.09797365,0.138949234,0.014338766,0.659020525,2.048546552,4.480417557,-0.118153971,22788,0.962792673,4,2.946178986,0.38314438,0.320074807,0.129560368,0.151509401,0.014242532,0.69508961,1.924216753,9.0018451,-0.433085358,21848,0.961151465,12,2.890342306,0.325160535,0.357331079,0.150269622,0.153185996,0.012850781,0.690396089,1.870823766,19.16128933,-0.960267903,20559,0.974859686,16,3.036978435,0.252457146,0.460794128,0.117658848,0.158794242,0.009367122,0.678972507,1.827604184,9.97759247,-0.243778396,20988,0.979790131,4,2.98691637,0.50932333,0.20130189,0.112192183,0.171287778,0.005273164,0.643864866,1.943682204,2.32869671,-0.359937023,21546,0.980042375,6,3.012201478,0.321588975,0.21514018,0.163829143,0.290099586,0.008337748,0.794541313,1.601307811,2.967714393,-0.539593889,22170,0.960391194,29,2.888053027,0.241579798,0.177830895,0.238382671,0.328638626,0.01211888,0.87014581,1.48730938,2.784413829,-0.476479966,21601,0.975768769,33,3.009035323,0.221735164,0.165502147,0.273466195,0.328100288,0.010095387,0.870504313,1.45567218,1.15068777,0.161831809,23764,0.956137142,3,2.773394343,0.222099947,0.125301935,0.140899471,0.489486021,0.020098693,0.975760139,1.404178399,1.988618338,-0.304821356,22804,0.974867915,45,3.003998778,0.127256936,0.119432179,0.180298471,0.556657435,0.014651388,1.03081058,1.286178512,1.042424236,-0.155861941,23211,0.955719964,24,2.88893998,0.164147013,0.165570957,0.170806548,0.47625626,0.020983899,0.999710727,1.363675073,2.590557086,-0.267540231,24206,0.966177375,2,2.835645843,0.185838222,0.124650161,0.145104948,0.51954057,0.022266378,1.012492604,1.369722795
33,Pat2Train_5_0.mat,2,3.031024412,-0.136886874,18813,0.987237688,24,2.584774191,0.399768604,0.303900699,0.161817025,0.131055151,0.003101759,0.568216924,1.952231455,7.259747507,-0.759803967,20912,0.981204691,4,3.032712503,0.451389851,0.187536141,0.166845231,0.188929061,0.004800296,0.688160645,1.802612415,4.554860083,-0.311069285,21558,0.979768188,4,2.8119871,0.271615436,0.167813356,0.287882472,0.262910579,0.008806822,0.790759099,1.596303808,4.580337096,-0.397746079,22349,0.968180639,4,2.986285042,0.224715313,0.172077447,0.245290023,0.341269081,0.014807565,0.906214601,1.46382746,1.326469515,-0.141334839,22281,0.963225803,8,2.986984404,0.458099518,0.294629354,0.098436887,0.133519678,0.013904965,0.655550431,2.056617553,7.14374405,-0.284230995,22801,0.966573473,14,2.969996686,0.341122775,0.362825906,0.134164421,0.147839648,0.012762006,0.688777826,1.897679763,17.47136669,-1.164732005,21813,0.967824112,21,2.978269979,0.277554727,0.414932418,0.137536416,0.158463217,0.010502776,0.68876996,1.804570877,38.27892713,-2.592765411,20148,0.980254684,16,3.082115853,0.189276306,0.513837409,0.111231751,0.17747605,0.007325555,0.697252111,1.716336794,6.277247202,-0.052644034,20683,0.980880851,5,3.029870911,0.494570432,0.210938835,0.11749343,0.171178329,0.005211241,0.648756427,1.912288353,3.877333997,-0.346763884,21588,0.981075704,4,3.019752536,0.351725316,0.221223755,0.1498596,0.268747782,0.007552695,0.768483953,1.649798951,2.871546736,-0.384386275,22214,0.962572403,4,2.901467364,0.247556851,0.198654157,0.221305891,0.319353465,0.011781888,0.857403274,1.508578614,3.417586041,-0.484762934,21530,0.976599885,32,3.012847476,0.221226483,0.176917974,0.263804523,0.326492914,0.010390208,0.869428504,1.463877257,1.497919321,0.118037399,23768,0.957965188,2,2.789286338,0.225733997,0.146436574,0.145093577,0.461307389,0.019290237,0.956320698,1.429999066,2.814511369,-0.323564634,22680,0.97614043,44,3.03657866,0.127384701,0.152695324,0.198882889,0.505610369,0.013752015,1.000537114,1.309604875,1.589822896,-0.121787508,23267,0.95995654,24,2.918605276,0.172364653,0.183851882,0.174597462,0.447390553,0.019452444,0.975153755,1.386818273,3.946325721,-0.331344521,24223,0.967789552,2,2.90672219,0.188671401,0.131413794,0.153282236,0.502469369,0.021527334,1.00379988,1.374988035
34,Pat2Train_6_0.mat,2,4.270517697,-0.470988694,21690,0.986997185,24,2.562411065,0.346734794,0.298035945,0.196064856,0.155260575,0.003503136,0.602709112,1.865770416,9.277963862,-0.931722197,23393,0.979969437,6,3.042964877,0.42825396,0.171936026,0.191062602,0.202873242,0.005208212,0.715346677,1.740820226,5.35613597,-0.33276075,23707,0.979641374,28,2.837621726,0.242035248,0.169754251,0.308029225,0.270755124,0.00841309,0.804623787,1.556449697,5.628290257,-0.511066226,24326,0.968881682,35,3.014026572,0.198879286,0.171861865,0.250708447,0.362542578,0.014217214,0.916674888,1.435687683,2.903037463,-0.207056554,24570,0.964581088,9,2.985585871,0.455682809,0.295077677,0.099786836,0.135247635,0.012795079,0.651480463,2.041173249,5.868578945,-0.342975752,24973,0.962459124,4,2.952759095,0.395497861,0.312724675,0.123785514,0.153359865,0.013217141,0.694276029,1.926796816,8.328907767,-0.253093177,24510,0.95793351,16,2.878018066,0.314122946,0.36526785,0.150510865,0.155165995,0.013624257,0.705325832,1.843796311,23.81234504,-1.154876881,23940,0.967406602,15,2.98629463,0.24355326,0.443151827,0.133651084,0.16787478,0.010742625,0.709280463,1.780610866,4.367455028,-0.164399725,23433,0.978345997,7,3.035459809,0.468065962,0.200226536,0.131586632,0.193420398,0.00602777,0.691046995,1.833734075,4.429060009,-0.352494105,24154,0.979212374,5,3.024457135,0.343713623,0.207344841,0.162181914,0.276909558,0.008879755,0.786683983,1.631521464,4.227475396,-0.499040701,24474,0.961352437,3,2.90482495,0.244656964,0.179020268,0.221684124,0.341644671,0.011621959,0.871564539,1.480560622,4.157339302,-0.65121306,24181,0.973930076,3,3.0148216,0.233565338,0.15782148,0.254468417,0.341394278,0.011386873,0.883382753,1.458406128,1.55178722,0.027627029,26353,0.947799566,3,2.718731633,0.29431121,0.134416769,0.118415344,0.42722698,0.023436613,0.943911481,1.495146286,2.974206793,-0.27383861,25522,0.971361312,48,2.983592445,0.161219489,0.12516201,0.14976242,0.546058971,0.0159191,1.030963933,1.308953665,2.080071347,-0.159550591,25531,0.953989884,3,2.881385702,0.190622736,0.153002338,0.149750778,0.483067121,0.021164286,1.005926388,1.373929261,4.393329643,-0.331349488,26206,0.965805227,2,2.873195293,0.201387916,0.119644198,0.130046872,0.522871004,0.023499783,1.018105415,1.365721461
35,Pat2Train_7_0.mat,2,3.815496257,-0.516675048,20208,0.983961389,25,2.523004247,0.297620667,0.297721929,0.222806083,0.17677892,0.004569222,0.637608889,1.80533979,6.464263827,-0.737664597,21822,0.977196704,4,2.946716086,0.403401991,0.175980379,0.191955989,0.221853018,0.006064373,0.738881757,1.710233955,4.111323876,-0.285138341,22175,0.978823375,31,2.782730935,0.241766479,0.161737977,0.316581522,0.269841256,0.009001091,0.800292757,1.564256401,4.317518406,-0.49528309,22984,0.968050652,31,2.951331629,0.190700471,0.157589698,0.269618063,0.365099268,0.015277769,0.935994083,1.421028129,1.927720259,-0.256702301,22282,0.963861177,7,2.949802039,0.434136559,0.285967156,0.116567455,0.14961919,0.012386252,0.671818191,1.957586518,3.042276423,-0.392568048,23559,0.961108553,3,2.941480682,0.421057311,0.265572574,0.121482366,0.175797789,0.014319319,0.723002173,1.90246717,1.252980358,-0.04848007,23148,0.951304015,3,2.823155316,0.328333702,0.318411394,0.157389026,0.178422692,0.015869,0.732072982,1.832649524,3.320899215,-0.079104107,22409,0.964745877,16,2.946993608,0.250095072,0.417843156,0.13896922,0.179628902,0.012197206,0.723177766,1.777506262,3.422724737,-0.32233143,21810,0.977877031,8,2.968684862,0.467670533,0.197620331,0.126466031,0.201027341,0.006423295,0.694131912,1.838206972,2.030168011,-0.289204314,22382,0.977735765,3,2.970229767,0.295143653,0.223465992,0.17150736,0.299647288,0.009129591,0.813686519,1.580851339,2.473022821,-0.296545482,22971,0.957728844,3,2.847476199,0.256895614,0.177857747,0.199389403,0.350010786,0.014248562,0.884272274,1.49260634,2.765379403,-0.44965988,22623,0.972230012,3,2.960276571,0.22956685,0.162703827,0.257271497,0.336420151,0.012647719,0.882445951,1.466624317,1.990217296,0.20418701,23674,0.964546754,45,2.813110941,0.176929555,0.114296713,0.178024731,0.512020351,0.016952704,0.971333876,1.366774381,2.4738347,-0.500979091,22468,0.977988061,42,3.04211838,0.084268746,0.099861103,0.22492684,0.57706973,0.012542143,1.02557539,1.239567506,1.142547164,-0.156013783,23501,0.960506967,49,2.890826409,0.152745416,0.127958815,0.188305087,0.510663043,0.018241531,1.007962424,1.332216192,2.659654114,-0.188863162,25245,0.963514443,2,2.813972331,0.199084322,0.113801693,0.138994164,0.522269165,0.023118069,1.024911851,1.372005602
36,Pat2Train_8_0.mat,2,5.159758905,-0.532156526,23408,0.988536759,25,2.783010939,0.367847109,0.305716045,0.19184724,0.131162515,0.003058295,0.601975558,1.82317912,10.49001673,-0.942383795,25423,0.981442511,4,3.10641527,0.454971608,0.179383897,0.1796107,0.180692339,0.004792257,0.686946655,1.79877502,6.642065218,-0.436288331,25860,0.980327257,30,2.801195843,0.258226246,0.164261373,0.312865107,0.255434931,0.008205687,0.783402944,1.594933911,6.648012617,-0.404859554,26523,0.970272091,3,3.002421013,0.229720026,0.15494226,0.253108142,0.347919273,0.012862569,0.899938537,1.457345237,3.125612157,-0.20128166,26477,0.962195865,9,2.926799235,0.462511573,0.270502933,0.108031669,0.144326285,0.013175945,0.665779966,2.00543488,4.838217304,-0.163299563,26778,0.961262981,5,2.886821342,0.417077938,0.291229202,0.128193744,0.148503112,0.013566555,0.685583965,1.959736175,7.474137489,-0.22973991,26087,0.95777817,4,2.858875963,0.341074792,0.331314612,0.163965458,0.148903422,0.013367495,0.698611114,1.861301381,8.913620576,-0.085898282,25890,0.966460939,16,2.931899249,0.275089168,0.424721918,0.133008698,0.154643613,0.011360232,0.690280078,1.831502607,13.28026526,-0.115662925,25402,0.982271242,7,3.105517746,0.554031218,0.176989876,0.104799908,0.159279206,0.004393762,0.629034891,1.977882295,4.168904874,-0.569985065,25476,0.981940345,7,3.052948889,0.335382488,0.245708551,0.166431448,0.244970503,0.006761278,0.752294064,1.642476865,4.353081445,-0.618136332,25821,0.96618493,31,2.939240471,0.201345265,0.188561516,0.265582247,0.333800073,0.009661672,0.8729901,1.439911703,5.278612055,-0.622179717,26139,0.975272424,35,3.038448055,0.23668839,0.166174549,0.279429734,0.305564275,0.010961148,0.86571106,1.468702058,2.563384594,0.139078745,27890,0.954344503,3,2.77289476,0.263888537,0.123007111,0.140196522,0.450640096,0.019986763,0.945116132,1.453324923,3.848927412,-0.360182757,27115,0.972503886,42,2.993764611,0.151836273,0.120432391,0.16945899,0.541081345,0.015406688,1.018262434,1.303614457,2.672367054,-0.201383565,27416,0.956750048,44,2.884559391,0.184729953,0.150884932,0.163598619,0.478344325,0.02012786,0.994639848,1.375050303,5.546768348,-0.378490308,28017,0.966635372,45,2.92677166,0.188787168,0.111867066,0.143427623,0.531918099,0.021359249,1.027350473,1.345402786
37,Pat2Train_9_0.mat,2,2.244835382,-0.349919645,18528,0.987395236,24,2.360833802,0.36465387,0.308060052,0.188974692,0.13484379,0.003122263,0.557788717,1.978013641,7.498696924,-0.807867967,20731,0.979533576,4,3.029078231,0.414953514,0.200387245,0.173452881,0.205556344,0.005034904,0.713544768,1.736820603,3.06338815,-0.136280707,21525,0.978950341,3,2.619300917,0.267432588,0.192033695,0.261804524,0.268764384,0.008974469,0.763910344,1.651018383,4.471999431,-0.563665841,22035,0.971433539,36,2.948174002,0.20393453,0.166953563,0.265289824,0.34942146,0.012733859,0.902846605,1.452213708,1.62800121,-0.06710178,22304,0.961038828,5,2.942785861,0.432140574,0.300493804,0.104623228,0.147942648,0.013388169,0.673315512,1.986486156,8.595430754,-0.54602271,22745,0.967625583,4,2.979306406,0.355282752,0.366861712,0.116247783,0.148191871,0.012088254,0.684928253,1.92126396,20.60933738,-1.643920671,21937,0.970540645,21,2.957507963,0.252979611,0.427261481,0.14033117,0.168452702,0.009885633,0.695671928,1.762348124,38.89112805,-2.939399901,19997,0.982192871,16,3.0708562,0.159841981,0.521511626,0.127169275,0.183732789,0.006840394,0.710020916,1.661662959,3.056358326,-0.207080669,20643,0.980935696,6,3.036773944,0.452392105,0.221673312,0.135508728,0.18470876,0.005142045,0.673395465,1.833537535,3.337272894,-0.439122056,20784,0.984758386,5,3.06448998,0.366175361,0.243144922,0.159859722,0.224597222,0.005580255,0.721193243,1.692268649,2.037794012,-0.305354273,21298,0.966160677,4,2.928884333,0.215839256,0.199443227,0.255879497,0.318594013,0.00919189,0.845807999,1.471031349,2.565777803,-0.477111179,21305,0.977652845,31,3.03035019,0.195553195,0.184221867,0.282202338,0.326878566,0.010114091,0.873688128,1.443866229,1.163453747,0.124837593,24175,0.956628266,3,2.612641518,0.254150316,0.15379013,0.139052657,0.430232512,0.02043378,0.911137995,1.511712954,2.176135856,-0.284942441,22877,0.975324562,41,2.982963248,0.133680399,0.148837571,0.164219248,0.538036913,0.013442577,1.004791975,1.304680238,1.335570091,-0.074972549,23384,0.958492284,4,2.851940262,0.180555411,0.189607392,0.163979538,0.444650748,0.019145279,0.963195107,1.407279611,2.526358276,-0.203619119,24164,0.966372441,2,2.853615848,0.203791231,0.146190583,0.144129032,0.482796139,0.020811485,0.986331455,1.400174645
38,Pat2Train_10_0.mat,2,2.194556596,-0.609207146,18699,0.990004799,25,2.705696748,0.364107812,0.319310889,0.185544281,0.128090785,0.002662751,0.58537072,1.83708571,7.148018142,-0.873766826,21981,0.981693627,3,2.986400515,0.389266528,0.209469466,0.189448237,0.206170468,0.005060604,0.711327411,1.721479276,4.40654269,-0.119137422,22363,0.98161047,31,2.797036549,0.260264016,0.165784184,0.307787449,0.257756979,0.007503323,0.781288451,1.577965682,3.704829817,-0.196535548,23423,0.970233801,3,2.906580383,0.22216153,0.173569245,0.239245558,0.350261556,0.013252241,0.893334289,1.466806741,2.498367369,-0.208133993,23363,0.963202591,10,2.935841462,0.421219402,0.303458389,0.115054645,0.1459806,0.013031843,0.669795003,1.967886466,3.497264341,-0.230198753,24081,0.962816845,5,2.948573318,0.419273233,0.291193087,0.125482268,0.148821313,0.013724786,0.689251603,1.965698797,12.69109604,-0.764308488,23277,0.958919109,16,2.878871767,0.329985881,0.363116945,0.149071367,0.143071006,0.013378172,0.688161443,1.880322784,75.08188827,-2.980392088,22743,0.971921346,16,2.922894844,0.217615767,0.481226141,0.128304464,0.160042376,0.011693413,0.709397239,1.781958038,4.294428317,-0.389141406,21222,0.98641466,8,3.082544816,0.548331307,0.210335939,0.093162709,0.144664166,0.003145789,0.594899106,2.019866874,2.32392604,-0.496107339,22052,0.984914968,4,3.082120562,0.328211846,0.249622949,0.177923452,0.23761911,0.0059179,0.742540357,1.642211725,3.478002785,-0.663899377,22450,0.970011021,30,2.983968818,0.197209206,0.200524275,0.28598814,0.306305761,0.008882682,0.853977729,1.456887442,3.314295061,-0.585890527,22638,0.978431657,31,3.014169805,0.206160419,0.170984538,0.299458052,0.312526958,0.009771584,0.868877529,1.445790985,0.98683919,0.057464735,25816,0.947439991,3,2.604907647,0.306294818,0.155618946,0.126471947,0.385094326,0.024055343,0.906454536,1.568426876,1.74960465,-0.088748931,24566,0.970680413,11,2.937500299,0.215628592,0.160132787,0.145617792,0.460694171,0.016117118,0.974809117,1.395063591,1.402637713,-0.14254023,24782,0.95536852,4,2.830087257,0.215249699,0.162182901,0.150476062,0.448639573,0.021249521,0.975683211,1.415882088,3.619629398,-0.371023912,25106,0.969070373,2,2.89039321,0.200524338,0.116139278,0.133836807,0.526742981,0.020423274,1.012284625,1.352481284
39,Pat2Train_11_0.mat,2,1.754469821,-0.56942439,16782,0.990465977,25,2.795318369,0.358432821,0.316540163,0.201134163,0.121471195,0.002174597,0.58793063,1.782333539,6.650514859,-0.767741625,20798,0.982816139,3,3.088048168,0.418712011,0.208413613,0.177256678,0.190597603,0.004549558,0.690232484,1.763204304,3.605665658,0.052531979,21855,0.981275414,2,2.809814446,0.312941993,0.177310404,0.265071834,0.236551753,0.007286579,0.742479467,1.664659304,3.024222071,-0.089336559,22805,0.969818737,3,2.953798697,0.246439657,0.168876138,0.228032607,0.342738447,0.012427388,0.882439954,1.489609529,2.020978268,-0.321820777,22610,0.964961306,8,2.988320175,0.455997759,0.277021125,0.107632928,0.145988797,0.012065295,0.662949676,1.993401162,1.943680742,-0.087944865,23040,0.963076616,4,2.92464506,0.405061,0.302926013,0.133022156,0.143852111,0.013822788,0.682390035,1.956940718,1.036424973,-0.05656116,22094,0.9591299,3,2.887589015,0.354445997,0.343636032,0.15140965,0.137005752,0.012186953,0.67027693,1.918338826,1.395114868,0.006181414,21466,0.971555018,16,2.973197096,0.274967223,0.466548194,0.109988496,0.137220088,0.010264684,0.663250167,1.89684643,4.14628361,-0.296900385,19690,0.987389829,11,3.079515669,0.541163924,0.210379153,0.096617035,0.148540976,0.002956693,0.595602811,1.990527187,1.740124704,-0.462242273,20518,0.985665162,18,3.068419953,0.281219616,0.294218877,0.181391525,0.237372216,0.005232519,0.740397224,1.609631781,2.881148141,-0.697706274,21344,0.9727909,29,3.005919806,0.210293814,0.21038848,0.273119813,0.296781542,0.008492844,0.835386115,1.480904954,2.821445983,-0.553199495,21584,0.97903124,31,3.04882671,0.220584624,0.166494485,0.299620904,0.303221181,0.009086448,0.855894588,1.458908734,0.762583383,0.064707831,24878,0.948061585,2,2.700732451,0.302517526,0.155778846,0.130785154,0.385936931,0.022600717,0.909698075,1.549107095,1.096542012,-0.160737395,23877,0.971139648,12,2.969744431,0.203914071,0.153588318,0.149875448,0.474756291,0.016112319,0.987101783,1.378711118,0.911092836,-0.077508037,24127,0.955377667,3,2.826886198,0.230904936,0.163442678,0.155316693,0.427275548,0.02070196,0.956689405,1.44510422,3.579107846,-0.417592061,24434,0.969464372,2,2.904766599,0.21117183,0.124192101,0.144318244,0.498760428,0.019210363,0.98633303,1.383472468
